,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,모두투어,SK디앤디,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠,스타리츠,디앤디플랫폼리츠,미래에셋글로벌치ㅡ,NH올원리츠,ESR켄달스퀘어리츠,제이알글로벌리츠,이지스레지던스리츠,이지스벨류리츠,NH프라임리츠,신한알파리츠,이리츠코크렙,케이탑리츠
2022-04-20,1.542056897370665,1.656046900933216,1.5057447414470697,1.8193404201067445,1.656320277806394,1.9116946289353383,1.417569926964563,1.1583096409388156,1.0754017059138905,1.1514103608795658,1.1883207667871,1.0664677433611514,1.522407235161943,0.6331497343827489,1.8363328123485134,0.8238061095674283,1.8632254127193228,1.5310203988799147,1.1768899712723606,1.0956160178883412,0.7242068957797614,0.9403600048221956,1.4709795702326145,3.1644463831609557
2022-04-21,1.645071781673409,1.677681950542699,1.4769364603784056,1.7981427674753776,1.411706979055603,2.0383200878975156,1.497693458353885,1.1674600988901451,0.98506891749064,0.929377434331399,1.1806619953646234,0.8343727999101156,1.3471423399609528,0.700274184783192,1.6467125001708638,0.8063579594154496,1.841184088479887,1.4917295890021505,1.1428609352288237,0.994119099950805,0.726340498912764,0.8175792178269217,1.334799241421877,1.6290912418976322
2022-04-22,1.8041875355932226,1.6624974699229773,1.4590427710866323,1.7766078536937444,1.489917056756576,1.9001604002587744,1.3640205303712254,1.4995202625382231,1.0379881250684395,1.0866808497773017,1.1666421102148143,1.235446731148122,1.3337104712725842,0.6476162400704997,1.5576861320242457,0.9447767984511426,1.80952014593894,1.45118475688469,1.0959958154911509,1.2041017667674707,0.7306437054145288,0.8763810401160353,1.2760205710488042,2.0173517180903926
2022-04-25,1.754223710041176,1.627235036694242,1.4366258786802435,1.7749167589989332,1.5837761864988975,1.8394473173090646,1.40663094981751,1.3336578336748597,1.0706404455649339,1.3570974902130213,1.2481264404052381,1.3244145570781602,1.3484295384435652,0.615112130466504,1.5068246182215281,0.7957897098983138,1.756838953477736,1.4121215738923218,1.0529479664517212,0.9722876027662297,0.732559734524098,0.8482696071999166,1.2446329262798295,2.4003022277656463
2022-04-26,1.8040963969431507,1.9648225810620756,1.423273567269095,1.7468254786656796,1.818175965612344,2.007249489377399,1.5120570232019785,1.2251518813673385,1.0994511593684722,1.1096956362290586,1.3795067263393994,1.8548137235147846,1.384837256918394,0.6433405642441623,1.7852325181871969,0.7377875920776679,1.7054791994804306,1.3751140900939802,1.0110649280225763,1.2063346282429717,0.7345272891827125,0.7687628984318102,1.2171717663644264,1.7464266999327855
2022-04-27,1.7803931972776175,1.9253130254768231,1.4035943791770307,2.6713551240396685,1.459021371353358,1.9302996364656433,1.3590215799635306,1.2459664929455119,0.9310544608349789,1.2133900784663407,1.2784913409046403,1.2906915708411817,1.4222602332370682,0.6126824085580826,1.985528602238582,0.8983940037316328,1.6606477969671123,1.3687695200866814,0.9715428640483467,0.9935018612874501,0.7388525533767677,0.8992942358687971,1.17446008841074,4.485021121216574
2022-04-28,1.7336097164105249,1.9774436145855163,1.3992041387747605,2.6367332418358047,1.8295729061467711,1.7863933726522727,1.441369133330459,1.4540233625850385,0.9423662770085102,0.8876256384030032,1.257362311755505,1.2452559583735132,1.426118236339708,0.5990333825456158,1.7750447786496228,0.8238075032498826,1.6412296527620067,1.3345803750434733,0.935661346288613,1.1300431276435936,0.7510002746473624,1.0322271380866208,1.2005723478992993,4.2011564520567735
2022-04-29,1.8481594494832256,1.989005256782031,1.4129972228536742,2.5640688643289,1.9971840051479388,1.9746458759427168,1.4997863577048947,1.9112498749007756,0.9768896176492041,0.8791167912529518,1.2031219170817344,2.0329021906473694,1.4373830679793984,0.6255831520467939,2.0659671838030733,0.7562939336328449,1.6127010342915762,1.3046968461183113,0.9153545057936388,1.0087373259652304,0.7533129746520741,0.7440624525782926,1.1088452776645754,1.759029254276398
2022-05-02,1.7954875357860531,1.9399053855836605,1.4296097121765896,2.4956251902023587,1.6307675754157291,1.875576086625376,1.3521496035648823,1.8815325926803417,1.2467045438334108,1.2079920442394263,1.1728189261889164,1.6628937311478569,1.4812249031418723,0.5942238313885018,1.9412052988152868,0.7957110896123409,1.7042612179532721,1.2741187053906564,0.8897471898149595,1.1548095826017455,0.7553277853447552,0.8908543431926947,1.1472109970441728,3.1366065455943297
2022-05-03,1.7495094896684158,1.8788490689162491,1.413150077244508,2.4235488177613806,1.7739478520642438,1.822781143838957,1.4284891706957468,1.2632672868080954,1.0653810455017214,1.5994476607251873,1.1594376315114112,1.7104393410964303,1.5524887561778653,0.6024127982784514,2.305072846996664,0.9384524839687223,1.7096779855607565,1.2409644779262263,0.8587838207266917,0.9883575916585061,0.7564516630738768,0.9709252335410657,1.0843222620945419,3.1366056793214327
2022-05-04,1.8665022521954897,1.8228380075176054,1.3945787161146135,2.4107232740220783,1.7014162929588748,1.9027247017868214,1.482814048583991,1.431981403236227,0.9239968353219795,1.214165831260372,1.3144413378888689,2.297848561128251,1.6160506745471288,0.5984061856587671,2.4672350521815734,1.1824340279808667,1.8163659775502272,1.2793314693611335,0.9531113580953186,1.4176768111564553,0.7717611599275209,0.720455779765804,0.9985813025589019,1.4238716496313524
2022-05-06,1.8101169915624749,1.7812564792098662,1.3780180830863933,2.3515969012527997,1.8582411123566391,1.9525579814924579,1.350756907418233,1.8294032009440364,1.3536296051330856,1.161352809194964,1.2896385062360374,1.7088349503974982,1.6703441235248837,0.6244934798007883,2.473826442857999,0.870108528140065,1.760770965865911,1.2616869459932536,0.9415216774841347,0.9930326559226301,0.7721370196267455,0.8975413992626731,1.3303629411496523,2.195136220941804
2022-05-10,1.7697653264621713,1.7329763085556733,1.3632675929994855,2.3087708907935833,1.6107838455615688,2.010764497415024,1.4180530662866981,1.6192227078645107,1.0815967972371077,1.6106939128709648,1.3855630664932883,1.5597987116713574,1.5873367605543598,0.5884393016050512,2.285673620291113,0.8006645007528027,1.7140362366430784,1.2318391491890648,0.9059881368275925,1.3012011422334353,0.7728498729700404,1.09640269732661,1.2154723723306573,2.2509736861303393
2022-05-11,2.0927246498649312,1.6941445213085673,1.3555922685439266,2.310705273030605,1.9560061284814512,1.856597170807551,1.572872832855307,2.0532392415761067,0.9855735085580488,1.3678759475887337,1.2982682213543755,1.2677860186382512,1.8293253590755634,0.6016802651499633,2.173109240333946,0.8866895924635225,2.0006253651182515,1.2065964629090424,0.9982240161499827,1.0925992707751329,0.7823087072159831,0.8459772980339247,1.11192647275726,1.3880503248887548
2022-05-12,2.02791541310719,1.9338004606012977,1.4261977835381305,2.2491542723235693,2.124683507600148,2.020844492888111,1.874372184867916,1.4735423075706477,1.0352178460559232,1.8300604021703417,1.2271845769289427,1.1965527358935082,2.2643860500301867,0.596875085859801,2.150700664611135,0.7714258180853747,1.9563766836342473,1.1757669372659414,1.0001092313399274,1.3513347633913906,0.7857781458292975,0.8333285863280273,1.0722941672607955,1.5901991027856963
