Date,SK리츠,롯데리츠,삼성FN리츠,한화리츠,신한서부티앤디리츠,스타리츠,디앤디플랫폼리츠
2018-05-23,,,,,,-0.51747575804848,
2018-05-24,,,,,,-0.26007163583841003,
2018-05-25,,,,,,-5.73662858117243,
2018-05-28,,,,,,2.2129982467116798,
2018-05-29,,,,,,2.0297671449618497,
2018-05-30,,,,,,-0.13262581445654,
2018-05-31,,,,,,0.53120777646618,
2018-06-01,,,,,,-0.13209406470707,
2018-06-04,,,,,,0.52908745751969,
2018-06-05,,,,,,-4.47367232447241,
2018-06-07,,,,,,1.3774085242276901,
2018-06-08,,,,,,-0.67934688027585,
2018-06-11,,,,,,-0.41039614154990006,
2018-06-12,,,,,,1.23626199618149,
2018-06-14,,,,,,-0.9498014713893501,
2018-06-15,,,,,,0.27397223565108,
2018-06-18,,,,,,-0.81966467297371,
2018-06-19,,,,,,-0.55096340969107,
2018-06-20,,,,,,0.55401583422154,
2018-06-21,,,,,,-2.34159449118708,
2018-06-22,,,,,,-0.42313712846167,
2018-06-25,,,,,,-0.8498571795284,
2018-06-26,,,,,,0.42857082973002003,
2018-06-27,,,,,,-0.28450125090841,
2018-06-28,,,,,,-1.7118379534486898,
2018-06-29,,,,,,0.87083286858178,
2018-07-02,,,,,,-2.44604642469331,
2018-07-03,,,,,,1.76990907267315,
2018-07-04,,,,,,0.57971611251814,
2018-07-05,,,,,,0.28817732056096,
2018-07-06,,,,,,0.14368466065364,
2018-07-09,,,,,,-2.2955558283472897,
2018-07-10,,,,,,0.0,
2018-07-11,,,,,,2.20264015883904,
2018-07-12,,,,,,0.0,
2018-07-13,,,,,,-0.71838984309857,
2018-07-16,,,,,,0.72358802598311,
2018-07-17,,,,,,-0.28734924520549,
2018-07-18,,,,,,0.0,
2018-07-19,,,,,,-0.43228275913861003,
2018-07-20,,,,,,0.0,
2018-07-23,,,,,,-1.88132886755608,
2018-07-24,,,,,,1.6224166499503903,
2018-07-25,,,,,,0.14513768475987002,
2018-07-26,,,,,,4.2028996268475405,
2018-07-27,,,,,,-3.33796486106615,
2018-07-30,,,,,,0.28776937918011003,
2018-07-31,,,,,,1.29124639457718,
2018-08-01,,,,,,-0.28328572650946005,
2018-08-02,,,,,,-0.56818102877418,
2018-08-03,,,,,,1.28571914298343,
2018-08-06,,,,,,0.0,
2018-08-07,,,,,,-1.26939824672459,
2018-08-08,,,,,,0.0,
2018-08-09,,,,,,1.14284889215339,
2018-08-10,,,,,,-0.5649644294569,
2018-08-13,,,,,,-0.85226492717351,
2018-08-14,,,,,,0.71632465376874,
2018-08-16,,,,,,0.0,
2018-08-17,,,,,,-3.12944750600443,
2018-08-20,,,,,,0.73422022571505,
2018-08-21,,,,,,-0.14578596607747002,
2018-08-22,,,,,,0.58394765094018,
2018-08-23,,,,,,-0.43540629425702004,
2018-08-24,,,,,,0.0,
2018-08-27,,,,,,0.43731037113837995,
2018-08-28,,,,,,-0.43540629425702004,
2018-08-29,,,,,,0.0,
2018-08-30,,,,,,-0.14578596607747002,
2018-08-31,,,,,,0.0,
2018-09-03,,,,,,0.14599881185579,
2018-09-04,,,,,,0.0,
2018-09-05,,,,,,-1.02040670835426,
2018-09-06,,,,,,1.03092634998773,
2018-09-07,,,,,,0.0,
2018-09-10,,,,,,-0.14578596607747002,
2018-09-11,,,,,,0.0,
2018-09-12,,,,,,5.10950284861551,
2018-09-13,,,,,,-2.91668192264384,
2018-09-14,,,,,,0.14307466195846,
2018-09-17,,,,,,-2.42857468893017,
2018-09-18,,,,,,2.19620390847536,
2018-09-19,,,,,,-2.43553985624794,
2018-09-20,,,,,,0.44053487120316004,
2018-09-21,,,,,,-0.8771985375235001,
2018-09-27,,,,,,-0.58997656058936,
2018-09-28,,,,,,0.14838157865366,
2018-10-01,,,,,,0.14813413301475,
2018-10-02,,,,,,-0.14791502038171,
2018-10-04,,,,,,-0.1481617339339,
2018-10-05,,,,,,1.6320453348844102,
2018-10-08,,,,,,-0.29196362622373,
2018-10-10,,,,,,-1.61054635049164,
2018-10-11,,,,,,-3.72024705813939,
2018-10-12,,,,,,0.9273630964040399,
2018-10-15,,,,,,1.83767705511754,
2018-10-16,,,,,,-0.75187169468415,
2018-10-17,,,,,,-2.27273817908261,
2018-10-18,,,,,,0.0,
2018-10-19,,,,,,0.62016145384717,
2018-10-22,,,,,,-3.23575724471759,
2018-10-23,,,,,,1.43314887878427,
2018-10-24,,,,,,-0.4709642025236,
2018-10-25,,,,,,-2.8391125477519803,
2018-10-26,,,,,,1.94802631877413,
2018-10-29,,,,,,-1.5923398469069898,
2018-10-30,,,,,,-1.61813573356826,
2018-10-31,,,,,,3.28946940031227,
2018-11-01,,,,,,-3.1847093604126,
2018-11-02,,,,,,3.61841634034347,
2018-11-05,,,,,,-1.74602955157049,
2018-11-06,,,,,,-1.13083972419152,
2018-11-07,,,,,,-1.14379680629459,
2018-11-08,,,,,,2.1487650515406203,
2018-11-09,,,,,,1.94172971898285,
2018-11-12,,,,,,-1.26983967386944,
2018-11-13,,,,,,-1.6077000188028399,
2018-11-14,,,,,,-0.65360904723631,
2018-11-15,,,,,,4.27633320226015,
2018-11-16,,,,,,0.15772847487511,
2018-11-19,,,,,,0.47243291693163997,
2018-11-20,,,,,,0.15673229410189002,
2018-11-21,,,,,,-1.40845614529203,
2018-11-22,,,,,,-0.95237236229732,
2018-11-23,,,,,,0.9615297054674701,
2018-11-26,,,,,,1.4285770262078799,
2018-11-27,,,,,,-3.2863733757610003,
2018-11-28,,,,,,-0.32361659539122,
2018-11-29,,,,,,1.29868421251608,
2018-11-30,,,,,,-0.48076112063789994,
2018-12-03,,,,,,-0.64412896559777,
2018-12-04,,,,,,-0.8103641214680299,
2018-12-05,,,,,,0.49018775905829,
2018-12-06,,,,,,0.32520280871015,
2018-12-07,,,,,,-0.48622300220546993,
2018-12-10,,,,,,0.81432354987991,
2018-12-11,,,,,,-1.9386006580763602,
2018-12-12,,,,,,-0.65898534626407,
2018-12-13,,,,,,2.15590757202739,
2018-12-14,,,,,,0.6493345451300899,
2018-12-17,,,,,,0.32257269661277,
2018-12-18,,,,,,-0.32153551084487997,
2018-12-19,,,,,,2.0967788705906503,
2018-12-20,,,,,,-3.0015829405904597,
2018-12-21,,,,,,-0.9772049485238,
2018-12-24,,,,,,1.64475002139228,
